Mes;VENCIMENTO;LANCAMENTO;PAGAMENTO;DOCUMENTO;NF;CODIGO;FORNECEDOR;COMPLEMENTO;COD;HISTORICO;VALOR_HIST;JUROS;DESCONTOS;VALOR;RESTANTE;COD_G_HIST;G_HIST;CODIGO CONTABIL
4;12/04/2024;12/04/2024;12/04/2024;;;330;SEIDLER INFORMATICA LTDA;COMPUTADOR MARA;62;MANUTEN??O DE SOFTWARE /  MATERIAL TI;220;0;0;220;=(K913+L913-M913-N913);37;MANUTEN??O SERVIDOR;
4;12/04/2024;06/03/2024;12/04/2024;;;74;GOVERNO;;135;IMPOSTOS;777,28;0;0;777,28;=(K914+L914-M914-N914);51;ICMS - EQUALIZA??O;
4;12/04/2024;02/02/2024;12/04/2024;;;74;GOVERNO;;135;IMPOSTOS;121,33;3,64;0;124,97;=(K915+L915-M915-N915);119;IMPOSTOS MUNICIPAIS;
4;12/04/2024;02/02/2024;12/04/2024;;;74;GOVERNO;;135;IMPOSTOS;727,95;21,84;0;749,79;=(K916+L916-M916-N916);119;IMPOSTOS MUNICIPAIS;
4;15/04/2024;04/03/2024;15/04/2024;21386/03;21386;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;19708,34;0;0;19708,34;=(K917+L917-M917-N917);121;ERVA MATE TIPO A E PALITO;
4;15/04/2024;18/03/2024;15/04/2024;3450;;305;COMERCIAL CANAA LTDA;QUADROS PARA PRODU??O;62;MANUTEN??O DE SOFTWARE /  MATERIAL TI;207,2;0;0;207,2;=(K918+L918-M918-N918);155;MATERIAL ESCRITORIO;
4;15/04/2024;11/04/2024;15/04/2024;;;127;ADILSON RODRIGO PEREIRA;LIMPEZA AR CONDICIONADO PRODU??O;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;720;0;0;720;=(K919+L919-M919-N919);138;MANUT DE MAQUINARIOS PRODU??O;
4;15/04/2024;09/04/2024;15/04/2024;;;80;BAUER EXPRESS;;108;FRETES;68,72;0;0;68,72;=(K920+L920-M920-N920);13;FRETES;
4;15/04/2024;09/04/2024;15/04/2024;;;80;BAUER EXPRESS;;108;FRETES;561,21;0;0;561,21;=(K921+L921-M921-N921);13;FRETES;
4;15/04/2024;10/04/2024;15/04/2024;;;164;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;;154;CONS?RCIO CAMINH?O;3025,77;0;0;3025,77;=(K922+L922-M922-N922);131;CONS?RCIO;
4;15/04/2024;10/04/2024;15/04/2024;;;164;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;;154;CONS?RCIO CAMINH?O;3025,77;0;0;3025,77;=(K923+L923-M923-N923);131;CONS?RCIO;
4;15/04/2024;10/04/2024;15/04/2024;;;164;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;;154;CONS?RCIO CAMINH?O;5551,7;0;0;5551,7;=(K924+L924-M924-N924);131;CONS?RCIO;
4;15/04/2024;11/04/2024;15/04/2024;;;212;ETR;PRIMEIRA PARCELA;133;PUBLICIDADE;2500;0;0;2500;=(K925+L925-M925-N925);79;PATROCINIO EVENTO;
4;15/04/2024;05/04/2024;15/04/2024;;;148;CASA DOS PARAFUSOS;;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;369,22;0;0;369,22;=(K926+L926-M926-N926);80;MATERIAL P CONSTRU??O;
4;15/04/2024;11/04/2024;15/04/2024;;;192;AUTO POSTO JANDAIA LTDA;;130;DIVERSOS;399,5;0;0;399,5;=(K927+L927-M927-N927);143;ABAST. VEICULO EMPRESA;
4;15/04/2024;03/04/2024;15/04/2024;;;126;RODONAVES TRANSPORTES E ENCOMENDAS LTDA;;108;FRETES;130,33;0;0;130,33;=(K928+L928-M928-N928);13;FRETES;
4;15/04/2024;12/04/2024;15/04/2024;;;331;AVULSO;;130;DIVERSOS;100;0;0;100;=(K929+L929-M929-N929);204;PALLET;
4;15/04/2024;28/03/2024;15/04/2024;48118/01;48118;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;5250;0;0;5250;=(K930+L930-M930-N930);72;PALITO;
4;15/04/2024;03/04/2024;15/04/2024;;;275;TRANS APUCARANA TRANSPORTES RODOVIARIOS LTDA;;108;FRETES;1081,84;0;0;1081,84;=(K931+L931-M931-N931);13;FRETES;
4;15/04/2024;12/04/2024;15/04/2024;;;74;GOVERNO;;135;IMPOSTOS;239,51;0;0;239,51;=(K932+L932-M932-N932);118;ST;
4;15/04/2024;03/04/2024;15/04/2024;;;126;RODONAVES TRANSPORTES E ENCOMENDAS LTDA;;108;FRETES;1991,34;0;0;1991,34;=(K933+L933-M933-N933);13;FRETES;
4;15/04/2024;04/04/2024;15/04/2024;;;80;BAUER EXPRESS;;108;FRETES;463,15;0;0;463,15;=(K934+L934-M934-N934);13;FRETES;
4;15/04/2024;03/04/2024;15/04/2024;;;155;B. TRANSPORTES LTDA;;108;FRETES;426,44;0;0;426,44;=(K935+L935-M935-N935);13;FRETES;
4;15/04/2024;01/04/2024;15/04/2024;21753/001;21753;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;35468,33;0;0;35468,33;=(K936+L936-M936-N936);121;ERVA MATE TIPO A E PALITO;
4;15/04/2024;28/03/2024;15/04/2024;48117/01;48117;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;33000;0;0;33000;=(K937+L937-M937-N937);178;ERVA TIPO B;
4;15/04/2024;28/03/2024;15/04/2024;;;80;BAUER EXPRESS;;108;FRETES;565,62;0;0;565,62;=(K938+L938-M938-N938);13;FRETES;
4;15/04/2024;28/03/2024;15/04/2024;;;80;BAUER EXPRESS;;108;FRETES;998,45;0;0;998,45;=(K939+L939-M939-N939);13;FRETES;
4;15/04/2024;28/03/2024;15/04/2024;;;80;BAUER EXPRESS;;108;FRETES;114,38;0;0;114,38;=(K940+L940-M940-N940);13;FRETES;
4;15/04/2024;19/01/2024;15/04/2024;4;;280;UNITECH INDUSTRIA DE MAQUINAS LTDA;;64;M?QUINAS E EQUIPAMENTOS;45000;0;0;45000;=(K941+L941-M941-N941);188;M?QUINA STAND POUCH AUTOM?TICA POUCH SPK 250 SUPER;
4;16/04/2024;15/04/2024;16/04/2024;;;74;GOVERNO;;135;IMPOSTOS;144,11;0;0;144,11;=(K942+L942-M942-N942);118;ST;
4;16/04/2024;15/04/2024;16/04/2024;;;334;AUTO 2 LOCADORA LTDA;;155;FROTA;3190;0;0;3190;=(K943+L943-M943-N943);207;LOCA??O DE VE?CULO;
4;16/04/2024;16/04/2024;16/04/2024;;;78;MEGA SYSTEM;BOLETO VENCIDO 12/04;132;FIXO;458,9;13,73;0;472,63;=(K944+L944-M944-N944);27;SISTEMA;
4;16/04/2024;28/03/2024;16/04/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;755;0;0;755;=(K945+L945-M945-N945);13;FRETES;
4;16/04/2024;19/03/2024;16/04/2024;7889/01;7889;159;RDS IND. COM. EMBALAGENS PLASTICAS LTDA;;131;INSUMOS;9445,71;0;0;9445,71;=(K946+L946-M946-N946);142;FARDOS;
4;16/04/2024;15/03/2024;16/04/2024;48077/02;48077;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;30360;0;0;30360;=(K947+L947-M947-N947);24;ERVA MATE TIPO B E PALITO;
4;16/04/2024;19/03/2024;16/04/2024;21584/02;21584;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;11750;0;0;11750;=(K948+L948-M948-N948);202;ERVA MATE TIPO C E PALITO;
4;17/04/2024;06/03/2024;18/04/2024;756/03;756;64;RB COMERCIO E INDUSTRIA LTDA;;104;MATERIA PRIMA;8696,49;440,61;0;9137,1;=(K949+L949-M949-N949);38;LIMAO TRITURADO;
4;18/04/2024;04/03/2024;18/04/2024;662095/02;662095;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;6054,95;0;0;6054,95;=(K950+L950-M950-N950);17;ESPECIARIAS;
4;18/04/2024;22/03/2024;18/04/2024;;;74;GOVERNO;;135;IMPOSTOS;365,52;0;0;365,52;=(K951+L951-M951-N951);85;BOMBEIRO;
4;18/04/2024;19/03/2024;18/04/2024;4120/01;4120;319;JTC DISTRIBUIDORA LTDA;;104;MATERIA PRIMA;3145;0;0;3145;=(K952+L952-M952-N952);17;ESPECIARIAS;
4;18/04/2024;19/03/2024;18/04/2024;11144/02;11144;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;8987,15;0;0;8987,15;=(K953+L953-M953-N953);8;EMBALAGENS;
4;18/04/2024;19/01/2024;18/04/2024;4;;281;POTENCIAL LASER IMPORTACAO, EXPORTACAO, COMERCIO E;;64;M?QUINAS E EQUIPAMENTOS;3666,66;83,11;0;3749,77;=(K954+L954-M954-N954);189;M?QUINA LASER MODELO FIBER LASER 30W;
4;18/04/2024;11/04/2024;18/04/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;332,24;0;0;332,24;=(K955+L955-M955-N955);13;FRETES;
4;18/04/2024;11/04/2024;18/04/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;237,26;0;0;237,26;=(K956+L956-M956-N956);13;FRETES;
4;18/04/2024;16/02/2024;18/04/2024;10865/04;10865;247;NOBRE LAMINADOS PLASTICOS LTDA;;104;MATERIA PRIMA;33499,09;0;0;33499,09;=(K957+L957-M957-N957);8;EMBALAGENS;
4;19/04/2024;15/03/2024;19/04/2024;4428/02;4428;252;EBRALI DISTRIBUIDORA DE ALIMENTOS LTDA;;104;MATERIA PRIMA;2912,5;0;0;2912,5;=(K958+L958-M958-N958);17;ESPECIARIAS;
4;19/04/2024;21/03/2024;19/04/2024;171/03;171;12;ALEX FREITAS DE AGUIAR EIRELI;;104;MATERIA PRIMA;7308,39;0;0;7308,39;=(K959+L959-M959-N959);69;BURRITO E MENTA;
4;19/04/2024;27/03/2024;19/04/2024;EUCALIPTO/1;;9;INVENT ARTE E PROPAGANDA LTDA;;133;PUBLICIDADE;2325;0;0;2325;=(K960+L960-M960-N960);15;ADESIVO;
4;19/04/2024;15/03/2024;19/04/2024;1140/02;;316;COMERCIO DE ESTRUTURAS DE ARMAZENAGEM PIASSA & BAS;;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;17371;0;0;17371;=(K961+L961-M961-N961);201;PORTA PALLETS;
5;19/04/2024;15/03/2024;21/05/2024;1140/03;;316;COMERCIO DE ESTRUTURAS DE ARMAZENAGEM PIASSA & BAS;;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;17371;0;0;17371;=(K962+L962-M962-N962);201;PORTA PALLETS;
4;19/04/2024;07/03/2024;19/04/2024;21433/03;21433;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;19670;0;0;19670;=(K963+L963-M963-N963);121;ERVA MATE TIPO A E PALITO;
4;19/04/2024;08/04/2024;19/04/2024;;;74;GOVERNO;;135;IMPOSTOS;3050,33;0;0;3050,33;=(K964+L964-M964-N964);44;FGTS;
4;19/04/2024;18/04/2024;19/04/2024;;;74;GOVERNO;;135;IMPOSTOS;299,94;0;0;299,94;=(K965+L965-M965-N965);118;ST;
4;19/04/2024;18/04/2024;19/04/2024;;;91;FRETE CARREGAMENTO;SILAS;150;ABASTECIMENTO SP;3000;0;0;3000;=(K966+L966-M966-N966);13;FRETES;
4;19/04/2024;12/04/2024;19/04/2024;12057/01;12057;11;ILUMET ILUMINACAO LTDA;;129;PRODUTO;2673,34;0;0;2673,34;=(K967+L967-M967-N967);4;BOMBAS;
4;19/04/2024;16/04/2024;19/04/2024;;;335;GRAMAK INDUSTRIA DE MAQUINAS LTDA;SELADORA PARA FARDOS;64;M?QUINAS E EQUIPAMENTOS;560;0;0;560;=(K968+L968-M968-N968);65;MANUTENCAO INSTALA?OES;
4;19/04/2024;03/04/2024;19/04/2024;;;73;BRASPRESS TRANSPORTES URGENTES LTDA;;108;FRETES;459,71;0;0;459,71;=(K969+L969-M969-N969);13;FRETES;
4;19/04/2024;04/04/2024;19/04/2024;;;74;GOVERNO;;135;IMPOSTOS;1479,85;0;0;1479,85;=(K970+L970-M970-N970);115;INSS;
4;19/04/2024;08/04/2024;19/04/2024;;;74;GOVERNO;;135;IMPOSTOS;3350,4;0;0;3350,4;=(K971+L971-M971-N971);115;INSS;
4;19/04/2024;04/04/2024;19/04/2024;;;74;GOVERNO;;135;IMPOSTOS;322,15;0;0;322,15;=(K972+L972-M972-N972);44;FGTS;
4;20/04/2024;16/04/2024;16/04/2024;;;74;GOVERNO;GUIA ARTHUR 1;135;IMPOSTOS;19306,39;0;0;19306,39;=(K973+L973-M973-N973);48;ICMS ANTECIPADO MT;
4;20/04/2024;16/04/2024;16/04/2024;;;74;GOVERNO;GUIA JUNIOR 2;135;IMPOSTOS;7268,7;0;0;7268,7;=(K974+L974-M974-N974);48;ICMS ANTECIPADO MT;
4;20/04/2024;03/04/2024;22/04/2024;;2173;175;W. M. de Lima - Consultoria e Projetos de Engenhar;;59;CONSULTORIAS;100;0;0;100;=(K975+L975-M975-N975);151;EXAME PERIODICO;
4;20/04/2024;03/04/2024;22/04/2024;;2174;175;W. M. de Lima - Consultoria e Projetos de Engenhar;;59;CONSULTORIAS;400;0;0;400;=(K976+L976-M976-N976);151;EXAME PERIODICO;
4;20/04/2024;16/04/2024;16/04/2024;;;74;GOVERNO;GUIA JUNIOR 1;135;IMPOSTOS;19506,09;0;0;19506,09;=(K977+L977-M977-N977);48;ICMS ANTECIPADO MT;
4;20/04/2024;16/04/2024;16/04/2024;;;74;GOVERNO;GUIA ARTHUR 2;135;IMPOSTOS;2622,88;0;0;2622,88;=(K978+L978-M978-N978);48;ICMS ANTECIPADO MT;
4;20/04/2024;10/01/2024;22/04/2024;MULHER/7;;9;INVENT ARTE E PROPAGANDA LTDA;;133;PUBLICIDADE;12000;0;0;12000;=(K979+L979-M979-N979);15;ADESIVO;
4;21/04/2024;07/03/2024;22/04/2024;662831/02;662831;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;21367,34;0;0;21367,34;=(K980+L980-M980-N980);17;ESPECIARIAS;
4;22/04/2024;08/03/2024;22/04/2024;663112/02;663112;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;10415,07;0;0;10415,07;=(K981+L981-M981-N981);17;ESPECIARIAS;
4;22/04/2024;22/03/2024;22/04/2024;11176/02;11176;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;20349,04;0;0;20349,04;=(K982+L982-M982-N982);8;EMBALAGENS;
4;22/04/2024;27/03/2024;22/04/2024;EUCALIPTO/2;;9;INVENT ARTE E PROPAGANDA LTDA;;133;PUBLICIDADE;3675;0;0;3675;=(K983+L983-M983-N983);15;ADESIVO;
4;22/04/2024;22/04/2024;22/04/2024;499/1;2468;10;CARLOS RODRIGO MARTINS DE FREITAS 07582085965;;129;PRODUTO;9351;0;0;9351;=(K984+L984-M984-N984);62;COPO DE COURO;
4;22/04/2024;23/06/2023;22/04/2024;;;284;RENAULT DO BRASIL S.A;;155;FROTA;4221,98;0;0;4221,98;=(K985+L985-M985-N985);160;VAN RENAULT 01;
4;22/04/2024;01/04/2024;22/04/2024;21150/01;21150;18;GESOPLAST EMBALAGENS LTDA;;131;INSUMOS;1774,8;0;0;1774,8;=(K986+L986-M986-N986);8;EMBALAGENS;
4;22/04/2024;15/04/2024;22/04/2024;0129082-7;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;644,97;0;0;644,97;=(K987+L987-M987-N987);13;FRETES;
4;22/04/2024;04/04/2024;22/04/2024;;;74;GOVERNO;;135;IMPOSTOS;26932,25;0;0;26932,25;=(K988+L988-M988-N988);55;DAS;
4;22/04/2024;05/04/2024;22/04/2024;;;265;O L I TELECOMUNICACOES LTDA;;132;FIXO;499,9;0;0;499,9;=(K989+L989-M989-N989);29;INTERNET;
4;23/04/2024;19/04/2024;24/04/2024;;;91;FRETE CARREGAMENTO;CLAUDIO;144;ABASTECIMENTO GO;3800;0;0;3800;=(K990+L990-M990-N990);13;FRETES;
4;23/04/2024;26/03/2024;23/04/2024;21678/01;21678;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;17601,66;0;0;17601,66;=(K991+L991-M991-N991);121;ERVA MATE TIPO A E PALITO;
4;23/04/2024;05/04/2024;24/04/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;277,36;5,72;0;283,08;=(K992+L992-M992-N992);13;FRETES;
4;23/04/2024;19/03/2024;23/04/2024;7889/02;7889;159;RDS IND. COM. EMBALAGENS PLASTICAS LTDA;;131;INSUMOS;9442,87;0;0;9442,87;=(K993+L993-M993-N993);142;FARDOS;
4;23/04/2024;27/03/2024;24/04/2024;EUCALIPTO/3;;9;INVENT ARTE E PROPAGANDA LTDA;;133;PUBLICIDADE;4000;0;0;4000;=(K994+L994-M994-N994);15;ADESIVO;
4;23/04/2024;23/02/2024;23/04/2024;660406/03;660406;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;9441,04;0;0;9441,04;=(K995+L995-M995-N995);17;ESPECIARIAS;
4;23/04/2024;22/04/2024;23/04/2024;;;74;GOVERNO;;135;IMPOSTOS;20,64;0;0;20,64;=(K996+L996-M996-N996);118;ST;
4;23/04/2024;23/04/2024;24/04/2024;;;69;MERCADO LIVRE;STRETCH;130;DIVERSOS;215,65;0;0;215,65;=(K997+L997-M997-N997);98;DIVERSOS;
4;24/04/2024;23/04/2024;24/04/2024;;;91;FRETE CARREGAMENTO;FRETE ARTHUR E JUNIOR;142;ABASTECIMENTO MT;8000;0;0;8000;=(K998+L998-M998-N998);13;FRETES;
4;24/04/2024;23/04/2024;24/04/2024;;;74;GOVERNO;;135;IMPOSTOS;213,59;0;0;213,59;=(K999+L999-M999-N999);118;ST;
4;24/04/2024;25/03/2024;24/04/2024;665965/01;665965;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;27303,94;0;0;27303,94;=(K1000+L1000-M1000-N1000);17;ESPECIARIAS;
4;24/04/2024;28/03/2024;24/04/2024;21732/02;21732;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;15855;0;0;15855;=(K1001+L1001-M1001-N1001);121;ERVA MATE TIPO A E PALITO;
4;24/04/2024;28/02/2024;24/04/2024;22206/02;22206;62;POLYCAIXAS CENTRO DE DISTRIBUICAO - EIRELI - EPP;;130;DIVERSOS;672,5;0;0;672,5;=(K1002+L1002-M1002-N1002);63;CAIXA PAPELAO;
4;25/04/2024;05/03/2024;25/04/2024;;;74;GOVERNO;;135;IMPOSTOS;5568,62;0;0;5568,62;=(K1003+L1003-M1003-N1003);57;ICMS - ST MS TRANSFERENCIA;
4;25/04/2024;14/03/2024;25/04/2024;21517/03;21517;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;15995;0;0;15995;=(K1004+L1004-M1004-N1004);121;ERVA MATE TIPO A E PALITO;
4;25/04/2024;14/03/2024;25/04/2024;21533/03;21533;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;15150;0;0;15150;=(K1005+L1005-M1005-N1005);121;ERVA MATE TIPO A E PALITO;
4;25/04/2024;24/04/2024;25/04/2024;;;74;GOVERNO;;135;IMPOSTOS;126,1;0;0;126,1;=(K1006+L1006-M1006-N1006);118;ST;
4;25/04/2024;25/04/2024;25/04/2024;1;;342;METAL TECH SOLUCOES INDUSTRIAIS LTDA;;64;M?QUINAS E EQUIPAMENTOS;50000;0;0;50000;=(K1007+L1007-M1007-N1007);209;MAQUINA DE CORTE A LASER;
4;25/04/2024;24/04/2024;25/04/2024;;;279;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA.;FONES DE OUVIDO PARA O FATURAMENTO;62;MANUTEN??O DE SOFTWARE /  MATERIAL TI;357,82;0;0;357,82;=(K1008+L1008-M1008-N1008);155;MATERIAL ESCRITORIO;
4;25/04/2024;05/04/2024;25/04/2024;1403/01;1403;161;C. J. ARMARINHOS E CONFECCOES LTDA;;136;RH;2029,83;0;0;2029,83;=(K1009+L1009-M1009-N1009);128;UNIFORME;
4;25/04/2024;05/04/2024;25/04/2024;;;261;FERRAGENS BRAGA;;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;405,6;0;0;405,6;=(K1010+L1010-M1010-N1010);80;MATERIAL P CONSTRU??O;
4;25/04/2024;05/04/2024;25/04/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;622,07;0;0;622,07;=(K1011+L1011-M1011-N1011);13;FRETES;
4;25/04/2024;03/04/2024;25/04/2024;;;86;UNIMED;;136;RH;409,61;0;0;409,61;=(K1012+L1012-M1012-N1012);40;PLANO DE SAUDE;
4;25/04/2024;03/04/2024;25/04/2024;;;86;UNIMED;;136;RH;319,31;0;0;319,31;=(K1013+L1013-M1013-N1013);40;PLANO DE SAUDE;
4;25/04/2024;03/04/2024;25/04/2024;;;86;UNIMED;;136;RH;2816,72;0;0;2816,72;=(K1014+L1014-M1014-N1014);40;PLANO DE SAUDE;
4;25/04/2024;25/01/2024;25/04/2024;1229269/04;;284;RENAULT DO BRASIL S.A;;155;FROTA;3577,87;0;0;3577,87;=(K1015+L1015-M1015-N1015);191;VAN RENAULT 02;
4;26/04/2024;11/03/2024;26/04/2024;6513;;150;INVIOLAVEL VALE DO IVAI COMERCIO E MANUTENCAO DE A;;132;FIXO;350;0;0;350;=(K1016+L1016-M1016-N1016);200;SISTEMA DE SEGURANCA;
4;26/04/2024;26/02/2024;26/04/2024;114936/02;;301;VALDAR MOVEIS LTDA;PIX 75923185000105;130;DIVERSOS;1500;0;0;1500;=(K1017+L1017-M1017-N1017);196;CELULAR EMPRESA;
4;26/04/2024;16/02/2024;26/04/2024;10865/05;10865;247;NOBRE LAMINADOS PLASTICOS LTDA;;104;MATERIA PRIMA;33499,13;0;0;33499,13;=(K1018+L1018-M1018-N1018);8;EMBALAGENS;
4;26/04/2024;15/03/2024;26/04/2024;21536/03;21536;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;2416,67;0;0;2416,67;=(K1019+L1019-M1019-N1019);121;ERVA MATE TIPO A E PALITO;
4;26/04/2024;15/03/2024;26/04/2024;4428/03;4428;252;EBRALI DISTRIBUIDORA DE ALIMENTOS LTDA;;104;MATERIA PRIMA;2912,5;0;0;2912,5;=(K1020+L1020-M1020-N1020);17;ESPECIARIAS;
4;26/04/2024;26/03/2024;26/04/2024;21678/02;21678;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;17601,66;0;0;17601,66;=(K1021+L1021-M1021-N1021);121;ERVA MATE TIPO A E PALITO;
4;26/04/2024;25/04/2024;26/04/2024;;;74;GOVERNO;;135;IMPOSTOS;219,61;0;0;219,61;=(K1022+L1022-M1022-N1022);118;ST;
4;26/04/2024;25/04/2024;26/04/2024;;;87;SIND DOS TRAB NA MOV DE MERC EM GERAL DE JANDAIA D;;130;DIVERSOS;823;0;0;823;=(K1023+L1023-M1023-N1023);6;CHAPA;
4;26/04/2024;24/04/2024;26/04/2024;;;127;ADILSON RODRIGO PEREIRA;LIMPEZA AR CONDICIONADO PRODU??O;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;540;0;0;540;=(K1024+L1024-M1024-N1024);65;MANUTENCAO INSTALA?OES;
4;27/04/2024;13/04/2024;29/04/2024;22031/01;22031;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;17898,33;0;0;17898,33;=(K1025+L1025-M1025-N1025);202;ERVA MATE TIPO C E PALITO;
4;28/04/2024;19/03/2024;29/04/2024;4120/02;4120;319;JTC DISTRIBUIDORA LTDA;;104;MATERIA PRIMA;3145;0;0;3145;=(K1026+L1026-M1026-N1026);17;ESPECIARIAS;
4;29/04/2024;19/03/2024;29/04/2024;11144/03;11144;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;8987,15;0;0;8987,15;=(K1027+L1027-M1027-N1027);8;EMBALAGENS;
4;29/04/2024;28/03/2024;29/04/2024;48118/02;48118;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;5250;0;0;5250;=(K1028+L1028-M1028-N1028);72;PALITO;
4;29/04/2024;01/04/2024;29/04/2024;21753/002;21753;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;35468,33;0;0;35468,33;=(K1029+L1029-M1029-N1029);121;ERVA MATE TIPO A E PALITO;
4;29/04/2024;28/03/2024;29/04/2024;48117/02;48117;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;33000;0;0;33000;=(K1030+L1030-M1030-N1030);178;ERVA TIPO B;
4;29/04/2024;01/04/2024;29/04/2024;21150/02;21150;18;GESOPLAST EMBALAGENS LTDA;;131;INSUMOS;1774,8;0;0;1774,8;=(K1031+L1031-M1031-N1031);8;EMBALAGENS;
4;29/04/2024;19/04/2024;29/04/2024;165111;;275;TRANS APUCARANA TRANSPORTES RODOVIARIOS LTDA;;108;FRETES;1138,19;0;0;1138,19;=(K1032+L1032-M1032-N1032);13;FRETES;
4;29/04/2024;11/04/2024;29/04/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;982,22;0;0;982,22;=(K1033+L1033-M1033-N1033);13;FRETES;
4;29/04/2024;26/04/2024;29/04/2024;;;308;CROPFERT INDUSTRIA DE FERTILIZANTES E AGROQUIMICOS;;130;DIVERSOS;200;0;0;200;=(K1034+L1034-M1034-N1034);204;PALLET;
4;29/04/2024;26/04/2024;29/04/2024;6127;;308;CROPFERT INDUSTRIA DE FERTILIZANTES E AGROQUIMICOS;9KG;131;INSUMOS;144;0;0;144;=(K1035+L1035-M1035-N1035);210;STRETCH;
4;29/04/2024;29/04/2024;29/04/2024;;6141;308;CROPFERT INDUSTRIA DE FERTILIZANTES E AGROQUIMICOS;STRETCH;131;INSUMOS;192;0;0;192;=(K1036+L1036-M1036-N1036);210;STRETCH;
4;29/04/2024;29/04/2024;29/04/2024;;;90;FRETEBRAS INTERNET E SERVICOS LTDA;;130;DIVERSOS;369,85;7,87;0;377,72;=(K1037+L1037-M1037-N1037);13;FRETES;
4;29/04/2024;29/11/2023;29/04/2024;;;270;PORTO SEGURO COMPANHIA DE SEGUROS GERAIS;;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;2707,73;0;0;2707,73;=(K1038+L1038-M1038-N1038);185;SEGURO PREDIAL;
4;30/04/2024;22/04/2024;30/04/2024;;;80;BAUER EXPRESS;;108;FRETES;800,2;0;0;800,2;=(K1039+L1039-M1039-N1039);13;FRETES;
4;30/04/2024;16/04/2024;30/04/2024;22041/01;22041;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;17043,66;0;0;17043,66;=(K1040+L1040-M1040-N1040);121;ERVA MATE TIPO A E PALITO;
4;30/04/2024;22/04/2024;30/04/2024;;;80;BAUER EXPRESS;;108;FRETES;85,82;0;0;85,82;=(K1041+L1041-M1041-N1041);13;FRETES;
4;30/04/2024;30/04/2024;30/04/2024;;;139;COLABORADORES;;136;RH;2115;0;0;2115;=(K1042+L1042-M1042-N1042);6;CHAPA;
4;30/04/2024;19/04/2024;30/04/2024;;;126;RODONAVES TRANSPORTES E ENCOMENDAS LTDA;;108;FRETES;521,79;0;0;521,79;=(K1043+L1043-M1043-N1043);13;FRETES;
4;30/04/2024;22/04/2024;30/04/2024;;;80;BAUER EXPRESS;;108;FRETES;589,53;0;0;589,53;=(K1044+L1044-M1044-N1044);13;FRETES;
